여러분은 평소 체력 관리를 위해 어떤 활동을 하고 계신가요? 모두 선택해주세요.,,,,,,
구분,고유번호,성별,나이,지역,설문일시,문항1
KT,w7137327458465,남,1972년 03월 27일 (만 53 세),서울,2025-01-06 12:04,"7, 1"
LG,w14357969017207,남,1967년 월 일 (만 58 세),서울,2025-01-07 3:15,"4, 8"
LG,w11680733458313,남,1966년 월 일 (만 59 세),경기,2025-01-07 0:19,10
LG,w155053285962207,남,1971년 02월 10일 (만 54 세),서울,2025-01-07 7:44,4
LG,w74963052678667,남,2000년 09월 03일 (만 25 세),울산,2025-01-06 23:13,10
KT,w89653819341371,남,1979년 08월 08일 (만 46 세),충북,2025-01-07 7:57,6
KT,w153239023252446,여,1977년 08월 09일 (만 48 세),전남,2025-01-07 21:35,4
KT,w190542940051871,여,1972년 01월 19일 (만 53 세),서울,2025-01-07 4:25,4
KT,w188018898270143,남,1969년 07월 22일 (만 56 세),전남,2025-01-06 20:35,10
LG,w8578243007643,남,1967년 월 일 (만 58 세),충남,2025-01-06 11:54,10
LG,w12123596718396,남,1974년 월 일 (만 51 세),광주,2025-01-07 6:31,4
KT,w23140411924276,남,1961년 03월 01일 (만 64 세),인천,2025-01-07 4:51,"4, 2"
KT,w30055234735546,남,1977년 06월 29일 (만 48 세),서울,2025-01-07 6:15,1
LG,w8437554290735,여,1990년 03월 24일 (만 35 세),경기,2025-01-06 16:53,"4, 3"
LG,w10426439372237,남,1969년 월 일 (만 56 세),인천,2025-01-06 15:38,4
KT,w2270134013626,여,1977년 12월 05일 (만 48 세),울산,2025-01-07 20:46,9
LG,w12799517676478,남,1963년 03월 25일 (만 62 세),경북,2025-01-07 5:51,5
LG,w13710616642387,여,1991년 04월 16일 (만 34 세),대구,2025-01-06 23:17,2
LG,w46119349524965,남,1965년 05월 02일 (만 60 세),경기,2025-01-06 13:21,8
KT,w80611248984129,남,1971년 05월 25일 (만 54 세),서울,2025-01-06 12:06,10
KT,w133618783312,여,1977년 04월 20일 (만 48 세),서울,2025-01-06 10:20,2
KT,w104544966422133,남,1964년 09월 23일 (만 61 세),서울,2025-01-08 9:59,4
KT,w414968808449,남,1975년 08월 10일 (만 50 세),경기,2025-01-08 0:26,5
KT,w259048287662451,여,1975년 04월 20일 (만 50 세),인천,2025-01-07 6:31,10
KT,w225029388445479,여,1997년 03월 31일 (만 28 세),경기,2025-01-07 8:43,"2, 3"
LG,w11419595630015,남,1963년 01월 05일 (만 62 세),서울,2025-01-07 12:41,4
LG,w44437649684569,여,1961년 12월 21일 (만 64 세),경기,2025-01-07 9:28,"8, 4, 9"
LG,w9899344597135,남,1972년 월 일 (만 53 세),경기,2025-01-06 21:28,"2, 1, 7"
LG,w167176230394259,여,1993년 08월 02일 (만 32 세),서울,2025-01-06 22:15,4
LG,w169926116318420,여,1972년 03월 19일 (만 53 세),경기,2025-01-06 9:52,4
LG,w167662885368913,여,1968년 07월 04일 (만 57 세),부산,2025-01-07 7:47,1
LG,w7197045189121,남,1979년 월 일 (만 46 세),서울,2025-01-07 7:39,10
LG,w187705290214552,남,1957년 09월 09일 (만 68 세),경남,2025-01-07 8:36,10
LG,w213117813087112,남,1981년 05월 01일 (만 44 세),경기,2025-01-07 8:36,10
KT,w213445465759876,남,1963년 09월 13일 (만 62 세),전북,2025-01-06 10:13,8
KT,w103819255276856,남,1958년 09월 19일 (만 67 세),광주,2025-01-07 1:46,4
LG,w10417357873072,남,1985년 월 일 (만 40 세),서울,2025-01-06 20:08,6
LG,w51284288733810,남,1977년 02월 12일 (만 48 세),서울,2025-01-06 18:41,8
LG,w9471042572425,남,1957년 월 일 (만 68 세),서울,2025-01-06 16:42,4
LG,w20886276598758,여,1965년 06월 17일 (만 60 세),서울,2025-01-06 21:50,3
LG,w10458432558883,남,1959년 월 일 (만 66 세),서울,2025-01-07 8:55,"5, 8"
KT,w77252049161459,남,1975년 12월 09일 (만 50 세),경북,2025-01-06 17:44,4
LG,w8187245208069,남,1984년 월 일 (만 41 세),경기,2025-01-06 13:19,10
LG,w365110925967941,여,1979년 09월 13일 (만 46 세),경기,2025-01-07 0:38,10
LG,w8974032071892,여,1971년 월 일 (만 54 세),광주,2025-01-06 12:06,9
LG,w10428550469475,남,1989년 01월 27일 (만 36 세),경기,2025-01-07 7:03,6
KT,w336986032830,남,1972년 04월 08일 (만 53 세),전남,2025-01-08 22:08,4
LG,w9946968361431,남,1986년 월 일 (만 39 세),경기,2025-01-06 15:00,6
LG,w165567587005863,여,1971년 01월 23일 (만 54 세),경기,2025-01-06 11:24,4
KT,w49603836273000,남,1969년 04월 26일 (만 56 세),서울,2025-01-07 15:10,10
LG,w9611827230372,남,1966년 06월 03일 (만 59 세),서울,2025-01-06 13:08,9
LG,w309253970450808,여,1992년 09월 15일 (만 33 세),충남,2025-01-07 0:04,10
LG,w18424250378690,남,1962년 02월 03일 (만 63 세),서울,2025-01-13 21:54,8
LG,w200898573980397,남,1974년 07월 20일 (만 51 세),충남,2025-01-08 6:24,10
LG,w125575831499435,여,1971년 05월 01일 (만 54 세),울산,2025-01-12 2:20,6
KT,w204433459547744,여,1981년 03월 10일 (만 44 세),서울,2025-01-06 22:45,3
LG,w159534574694895,여,1999년 07월 19일 (만 26 세),강원,2025-01-07 16:47,10
LG,w48782595632086,여,1988년 12월 06일 (만 37 세),경기,2025-01-06 13:00,10
LG,w10403925805259,남,1988년 월 일 (만 37 세),전북,2025-01-06 23:35,4
LG,w10335983098084,여,1999년 10월 07일 (만 26 세),울산,2025-01-06 11:24,10
KT,w51128256944398,여,1983년 03월 07일 (만 42 세),경남,2025-01-07 0:02,4
LG,w7961241304664,여,1997년 10월 18일 (만 28 세),서울,2025-01-06 18:38,1
LG,w164395021509775,여,1996년 08월 31일 (만 29 세),인천,2025-01-08 6:07,10
LG,w170451318454719,남,1973년 06월 28일 (만 52 세),충남,2025-01-06 17:53,"8, 4, 2"
LG,w204244844126505,남,1957년 08월 10일 (만 68 세),경기,2025-01-13 0:14,4
LG,w10199055354155,여,1974년 03월 29일 (만 51 세),경기,2025-01-06 21:06,4
LG,w313091020766663,남,1979년 08월 10일 (만 46 세),인천,2025-01-07 0:32,8
KT,w9806156378934,여,1975년 06월 04일 (만 50 세),부산,2025-01-06 18:51,2
KT,w128965581787554,남,1966년 10월 25일 (만 59 세),서울,2025-01-07 15:27,4
KT,w170863377100505,남,1955년 10월 09일 (만 70 세),부산,2025-01-07 8:01,4
KT,w3508258913390,여,1983년 01월 15일 (만 42 세),인천,2025-01-07 17:07,4
KT,w15302926769049,여,1971년 01월 12일 (만 54 세),서울,2025-01-07 6:51,4
KT,w125156294428581,여,1989년 12월 22일 (만 36 세),경기,2025-01-07 22:10,10
KT,w267115025452298,남,1968년 05월 21일 (만 57 세),서울,2025-01-07 4:49,5
KT,w29917420084717,남,1973년 07월 05일 (만 52 세),경남,2025-01-07 5:11,4
KT,w41013099283983,여,1968년 08월 20일 (만 57 세),충북,2025-01-06 11:02,4
KT,w197511691121000,남,1970년 02월 05일 (만 55 세),서울,2025-01-07 3:36,10
KT,w70905858257024,남,1971년 01월 09일 (만 54 세),서울,2025-01-07 7:43,8
KT,w202093924172817,남,1977년 05월 28일 (만 48 세),제주,2025-01-06 14:34,10
KT,w144288528711888,여,1971년 12월 24일 (만 54 세),경남,2025-01-07 6:42,4
KT,w187394498845181,남,1985년 09월 30일 (만 40 세),경기,2025-01-07 2:07,2
KT,w24491357709197,여,1968년 02월 20일 (만 57 세),대전,2025-01-06 10:45,4
KT,,,(만 2025 세),,2025-01-08 12:43,7
KT,w56471124567645,여,1958년 08월 22일 (만 67 세),서울,2025-01-08 3:53,6
KT,w61192510720320,남,1966년 04월 08일 (만 59 세),경남,2025-01-06 12:40,4
KT,w75488042523516,남,1960년 10월 23일 (만 65 세),충북,2025-01-06 11:30,4
KT,w144789078035249,남,1975년 09월 01일 (만 50 세),경남,2025-01-07 1:24,4
KT,w374414560246,남,1955년 04월 11일 (만 70 세),인천,2025-01-06 20:31,"1, 4"
KT,w33814924150804,여,1963년 08월 08일 (만 62 세),인천,2025-01-07 1:17,8
KT,w790334845985,남,1966년 07월 05일 (만 59 세),부산,2025-01-07 4:44,4
KT,w107666885739853,여,1969년 04월 09일 (만 56 세),인천,2025-01-06 11:27,9
KT,w41779340915166,남,1969년 07월 05일 (만 56 세),서울,2025-01-07 19:18,2
KT,w28068968494316,여,1967년 06월 19일 (만 58 세),서울,2025-01-07 8:23,4
KT,w47910970249861,여,1981년 03월 25일 (만 44 세),경남,2025-01-06 11:20,8
KT,w65168718204674,여,1963년 04월 26일 (만 62 세),강원,2025-01-07 17:35,10
KT,w20948468988935,남,1968년 01월 10일 (만 57 세),강원,2025-01-07 5:14,4
KT,w34788281354810,남,1969년 07월 07일 (만 56 세),경남,2025-01-07 0:20,4
KT,w97167173480727,남,1979년 02월 22일 (만 46 세),부산,2025-01-07 13:38,"7, 6"
KT,w189291319669588,여,1971년 12월 03일 (만 54 세),경기,2025-01-07 11:09,"4, 8"
KT,w97394068990803,남,1981년 05월 24일 (만 44 세),서울,2025-01-06 15:59,4
KT,w134586548991443,여,1976년 04월 23일 (만 49 세),울산,2025-01-06 18:52,10
KT,w225075281791041,여,1970년 11월 07일 (만 55 세),경기,2025-01-07 6:52,"3, 4, 9"
KT,w267028238098558,남,1990년 05월 21일 (만 35 세),경기,2025-01-06 13:37,"4, 2, 1"
KT,w25125375459367,남,1959년 02월 14일 (만 66 세),서울,2025-01-06 12:17,4
KT,w68694181120572,남,1977년 06월 11일 (만 48 세),광주,2025-01-07 8:33,10
KT,w75247315634768,남,1958년 02월 25일 (만 67 세),강원,2025-01-10 21:12,4
KT,w88732862268587,여,1970년 01월 01일 (만 55 세),대구,2025-01-06 21:07,"8, 2"
KT,w54888992397587,남,1962년 02월 06일 (만 63 세),강원,2025-01-13 17:35,"5, 4"
KT,w44974138800997,여,1973년 04월 03일 (만 52 세),전북,2025-01-07 5:58,10
KT,w166195176755906,여,1969년 11월 13일 (만 56 세),경기,2025-01-07 21:47,10
KT,w267739032736408,여,1990년 07월 09일 (만 35 세),경남,2025-01-08 0:26,2
Wiz,w6173491688805,여,1995년 03월 15일 (만 30 세),경기,2025-01-09 20:13,"5, 9"
KT,,,(만 2025 세),,2025-01-10 12:28,7
KT,w395517239136204,남,1948년 06월 11일 (만 77 세),대구,2025-01-07 7:40,8
KT,w176698567833860,여,1971년 07월 25일 (만 54 세),대구,2025-01-06 12:12,"4, 5"
KT,w184967157036893,남,1969년 06월 15일 (만 56 세),경북,2025-01-06 18:49,8
KT,w24957162066909,여,1980년 11월 09일 (만 45 세),서울,2025-01-06 19:55,10
KT,w22039156434065,남,1978년 02월 15일 (만 47 세),대전,2025-01-07 5:36,10
KT,w38792754594848,남,1964년 08월 12일 (만 61 세),경기,2025-01-07 6:34,"8, 4"
KT,w27178134295096,여,1971년 01월 26일 (만 54 세),경기,2025-01-09 15:48,10
KT,w157974847419612,남,1958년 02월 04일 (만 67 세),전북,2025-01-07 23:11,4
KT,w410412674836,남,1981년 08월 08일 (만 44 세),서울,2025-01-07 0:31,"7, 8, 4"
KT,w175679954977954,여,1972년 10월 28일 (만 53 세),대구,2025-01-06 21:46,2
KT,w188274570753770,여,1964년 12월 25일 (만 61 세),경기,2025-01-06 12:06,"5, 4"
KT,w298846332581,여,1961년 08월 28일 (만 64 세),인천,2025-01-06 20:14,4
KT,w92322411682803,남,1959년 09월 02일 (만 66 세),경기,2025-01-07 7:08,4
KT,w45751968742223,여,1971년 09월 05일 (만 54 세),전북,2025-01-06 11:12,4
KT,w182835551646979,남,1989년 06월 04일 (만 36 세),서울,2025-01-06 18:25,4
KT,w23037641553338,남,1968년 08월 23일 (만 57 세),경기,2025-01-07 3:47,1
KT,w321581220520206,남,1955년 09월 02일 (만 70 세),경기,2025-01-07 7:34,"4, 1"
KT,w534397017176,여,1969년 02월 18일 (만 56 세),대구,2025-01-07 22:07,2
KT,w5963780439081,남,1999년 02월 27일 (만 26 세),대구,2025-01-07 2:41,10
KT,,,(만 2025 세),,2025-01-07 7:04,4
KT,w84498822321270,여,1984년 12월 22일 (만 41 세),부산,2025-01-07 8:13,10
KT,w163947218108810,여,1938년 04월 03일 (만 87 세),서울,2025-01-06 14:01,4
Wiz,w755087498164,남,1958년 07월 15일 (만 67 세),경기,2025-01-07 4:13,7
KT,w170707176520817,남,1984년 08월 30일 (만 41 세),경기,2025-01-06 23:16,10
KT,w205154029077676,남,1980년 04월 16일 (만 45 세),서울,2025-01-06 17:42,"5, 4, 1"
KT,w199548158570464,여,1997년 06월 30일 (만 28 세),경기,2025-01-07 9:33,"4, 1"
KT,w148573755261783,남,1969년 07월 05일 (만 56 세),부산,2025-01-07 7:12,4
KT,w5939168266915,남,1969년 03월 11일 (만 56 세),경남,2025-01-06 19:43,"4, 2"
KT,w24926693033922,여,1967년 01월 24일 (만 58 세),경남,2025-01-07 16:28,10
KT,w114049586216015,남,1967년 03월 10일 (만 58 세),충남,2025-01-07 7:35,"4, 2"
KT,w71613219790345,남,1979년 09월 14일 (만 46 세),인천,2025-01-06 17:42,5
KT,w180308577683945,여,1989년 02월 25일 (만 36 세),서울,2025-01-06 9:55,5
KT,w151706155037444,남,1951년 07월 19일 (만 74 세),대구,2025-01-06 12:37,4
KT,w13819029516868,남,1960년 12월 21일 (만 65 세),강원,2025-01-07 7:26,1
KT,w197237194574670,남,1969년 04월 10일 (만 56 세),충남,2025-01-07 10:09,4
Wiz,w1299019238237,여,1960년 11월 15일 (만 65 세),경기,2025-01-07 4:12,5
KT,w92303499618909,남,1980년 02월 12일 (만 45 세),서울,2025-01-07 3:22,1
KT,w90213688572893,여,1946년 08월 06일 (만 79 세),서울,2025-01-07 22:58,1
KT,w6983555482572,남,1956년 07월 02일 (만 69 세),경기,2025-01-07 8:06,"4, 5, 9"
KT,w34445966604139,남,1959년 05월 27일 (만 66 세),경기,2025-01-06 18:27,4
KT,w79360219234362,남,1985년 05월 01일 (만 40 세),부산,2025-01-06 13:27,"1, 4"
KT,w224047587324081,남,1985년 09월 19일 (만 40 세),경기,2025-01-06 21:15,10
Wiz,w1215144970669,여,1993년 08월 25일 (만 32 세),대구,2025-01-07 6:01,10
KT,w20609762695477,여,1983년 10월 21일 (만 42 세),경기,2025-01-06 14:34,10
KT,w169608142195227,남,1970년 06월 27일 (만 55 세),경기,2025-01-06 23:05,7
KT,,,(만 2025 세),,2025-01-08 22:09,"1, 2, 4"
KT,w205158631172156,여,1980년 01월 24일 (만 45 세),경기,2025-01-07 1:53,2
KT,w203102098462237,남,1977년 02월 20일 (만 48 세),부산,2025-01-07 9:49,4
KT,,,(만 2025 세),,2025-01-07 0:06,3
Wiz,w332764820348524,남,1961년 05월 15일 (만 64 세),경기,2025-01-06 10:18,"4, 8, 1"
KT,w26280962214542,여,1988년 08월 13일 (만 37 세),경기,2025-01-07 1:15,10
Wiz,w4109017573912,남,1977년 03월 30일 (만 48 세),충북,2025-01-07 8:04,4
Wiz,w6440971728937,여,1975년 09월 01일 (만 50 세),서울,2025-01-07 8:58,4
KT,w229771310367664,남,1968년 01월 20일 (만 57 세),대구,2025-01-06 21:07,"4, 8, 2"
KT,w235726335459818,여,1998년 12월 12일 (만 27 세),경기,2025-01-07 6:42,4
KT,w41194178915406,남,1965년 04월 21일 (만 60 세),인천,2025-01-06 17:19,1
KT,w32550669238664,여,1970년 11월 21일 (만 55 세),부산,2025-01-06 20:54,"4, 8"
KT,w6106667674969,여,1947년 06월 29일 (만 78 세),경기,2025-01-07 0:25,4
KT,w119442093681865,남,1966년 09월 28일 (만 59 세),세종,2025-01-06 15:25,10
Wiz,w6298851352624,여,1998년 07월 29일 (만 27 세),서울,2025-01-06 11:08,7
KT,w94295767975195,여,1985년 01월 10일 (만 40 세),부산,2025-01-08 23:58,10
Wiz,w4513873165462,여,1981년 11월 05일 (만 44 세),서울,2025-01-06 14:48,9
KT,w164862286824818,여,1971년 08월 29일 (만 54 세),전북,2025-01-07 14:31,10
KT,w253018093275208,남,1969년 01월 16일 (만 56 세),인천,2025-01-07 12:30,4
KT,w196548759941084,여,1968년 08월 18일 (만 57 세),인천,2025-01-06 23:34,10
KT,w209803484990636,남,1985년 05월 10일 (만 40 세),부산,2025-01-07 12:12,3
Wiz,w11933321822,남,1974년 03월 17일 (만 51 세),경기,2025-01-07 9:41,4
Wiz,w6677465292259,남,1982년 08월 18일 (만 43 세),경기,2025-01-07 14:41,6
Wiz,w4601744700156,여,1969년 04월 25일 (만 56 세),부산,2025-01-07 7:44,1
Wiz,w3471926173682,남,1990년 06월 18일 (만 35 세),서울,2025-01-07 0:14,"8, 4"
KT,w231732314773667,남,1967년 10월 24일 (만 58 세),서울,2025-01-08 17:40,4
KT,w222005249325846,남,1963년 09월 24일 (만 62 세),경기,2025-01-06 17:18,"4, 1"
KT,,,(만 2025 세),,2025-01-06 15:51,10
KT,w182514683233727,남,1949년 05월 04일 (만 76 세),대구,2025-01-07 21:26,"1, 4"
Wiz,w4088773472917,여,1980년 12월 19일 (만 45 세),대전,2025-01-06 16:32,4
Wiz,w1052659017106,남,1970년 01월 14일 (만 55 세),부산,2025-01-06 19:21,7
Wiz,w6274578707601,여,1967년 04월 28일 (만 58 세),전남,2025-01-06 12:54,10
KT,w240228624512253,여,1953년 04월 05일 (만 72 세),경기,2025-01-10 9:53,1
KT,w35827637019475,여,1969년 03월 08일 (만 56 세),충북,2025-01-07 8:40,"8, 5"
KT,w164215940355514,남,1989년 05월 14일 (만 36 세),경남,2025-01-07 11:57,10
KT,w145889780036929,남,1981년 01월 23일 (만 44 세),대구,2025-01-06 15:24,4
KT,w261256781899359,여,1957년 06월 10일 (만 68 세),부산,2025-01-07 7:39,10
KT,w193451133131327,남,1949년 08월 22일 (만 76 세),전북,2025-01-07 9:03,3
KT,w56070561195046,여,1985년 03월 29일 (만 40 세),경남,2025-01-13 15:57,"4, 2"
KT,w90221322215404,여,1966년 08월 13일 (만 59 세),부산,2025-01-06 17:11,"8, 4"
KT,w123331298383208,여,1969년 09월 18일 (만 56 세),대전,2025-01-06 14:54,10
KT,w218271187178900,남,1970년 12월 25일 (만 55 세),제주,2025-01-06 20:33,4
KT,w180787011193550,남,1962년 01월 03일 (만 63 세),경기,2025-01-06 20:52,"4, 8, 2"
Wiz,w190817463572191,여,1991년 04월 26일 (만 34 세),서울,2025-01-08 7:36,1
Wiz,w6306473679711,여,1975년 10월 19일 (만 50 세),광주,2025-01-06 20:24,10
Wiz,w6583311421518,여,1996년 03월 08일 (만 29 세),인천,2025-01-09 16:51,10
Wiz,w3573848667265,남,1986년 12월 26일 (만 39 세),서울,2025-01-08 14:43,1
Wiz,w6567546890393,남,1971년 03월 07일 (만 54 세),충북,2025-01-07 7:31,8
Wiz,w3091166445099,여,1957년 09월 13일 (만 68 세),부산,2025-01-06 11:37,4
Wiz,w3320182763118,남,1970년 06월 16일 (만 55 세),서울,2025-01-06 17:53,"8, 5, 6, 4"
Wiz,w876823596487,남,1975년 06월 05일 (만 50 세),인천,2025-01-09 8:41,1
Wiz,w1765995918708,남,1978년 07월 29일 (만 47 세),경기,2025-01-06 14:46,6
Wiz,w1495373691509,여,1962년 02월 25일 (만 63 세),경남,2025-01-07 5:53,1
Wiz,w274581236447196,남,1980년 04월 18일 (만 45 세),부산,2025-01-07 1:45,4
Wiz,w4068441808211,남,1973년 04월 24일 (만 52 세),대구,2025-01-06 10:12,4
Wiz,w135980287461,여,1972년 03월 16일 (만 53 세),서울,2025-01-07 8:45,4
Wiz,w356866672099,여,1973년 03월 16일 (만 52 세),서울,2025-01-06 13:06,10
Wiz,w4006926436054,남,1961년 02월 16일 (만 64 세),경북,2025-01-07 16:21,10
Wiz,w227779759538,여,1979년 10월 03일 (만 46 세),서울,2025-01-06 15:11,4
Wiz,w6462493465886,여,1988년 12월 12일 (만 37 세),서울,2025-01-06 13:31,4
Wiz,w6208775128333,여,1992년 03월 12일 (만 33 세),부산,2025-01-06 10:38,10
Wiz,w6499991766111,여,1967년 05월 03일 (만 58 세),서울,2025-01-06 12:46,1
Wiz,w2621797780178,남,1977년 11월 02일 (만 48 세),서울,2025-01-06 11:55,"2, 4, 1"
Wiz,w122217089082794,여,1984년 월 일 (만 41 세),경기,2025-01-06 11:53,8
Wiz,w111528243672829,여,1980년 01월 16일 (만 45 세),인천,2025-01-08 19:38,6
Wiz,w5911531036709,여,1987년 03월 07일 (만 38 세),서울,2025-01-09 0:15,"4, 3"
Wiz,w396487467549946,남,1988년 02월 04일 (만 37 세),경기,2025-01-11 18:13,"6, 4, 2, 5, 8"
Wiz,w7152443726,여,1975년 05월 10일 (만 50 세),울산,2025-01-07 7:13,10
Wiz,w5079983895361,여,1985년 10월 19일 (만 40 세),서울,2025-01-08 16:33,8
Wiz,w6821357973594,여,2003년 04월 04일 (만 22 세),광주,2025-01-07 7:10,10
Wiz,w310187430482,여,1957년 05월 06일 (만 68 세),광주,2025-01-06 14:34,8
Wiz,w5345452061906,남,1988년 02월 09일 (만 37 세),서울,2025-01-07 16:32,1
Wiz,w72525065218,여,1959년 06월 28일 (만 66 세),강원,2025-01-06 12:14,4
Wiz,w6103752258100,여,1981년 08월 05일 (만 44 세),대전,2025-01-06 19:23,5
Wiz,w5299441868712,남,1972년 01월 26일 (만 53 세),광주,2025-01-06 15:40,10
Wiz,w22375962170,남,1968년 02월 18일 (만 57 세),경기,2025-01-06 12:53,"5, 4, 8"
Wiz,w3688145688820,남,1971년 01월 03일 (만 54 세),대구,2025-01-06 11:20,1
Wiz,w4175198956638,남,1975년 09월 07일 (만 50 세),인천,2025-01-06 23:32,4
Wiz,w55139619201680,남,2000년 09월 01일 (만 25 세),부산,2025-01-07 21:07,4
Wiz,w1403171043965,여,1980년 01월 09일 (만 45 세),경남,2025-01-07 6:13,5
Wiz,w4736964896320,여,1974년 09월 10일 (만 51 세),부산,2025-01-06 14:55,4
Wiz,w319319595330917,남,1966년 07월 21일 (만 59 세),부산,2025-01-11 19:33,4
Wiz,w5842798517105,남,1974년 07월 29일 (만 51 세),서울,2025-01-06 15:44,"1, 4"
Wiz,w35772067261020,여,1978년 03월 20일 (만 47 세),경기,2025-01-06 19:01,4
Wiz,w6733681870413,,1991년 월 일 (만 34 세),서울,2025-01-07 3:20,2
